dim,kary,level,vertices,edges,operator_position,algorithm,treewidth,time
1,2,9,114,191,0-89,meiji-e,9,7.584
1,2,9,83,140,92,meiji-e,8,2.336
1,2,10,146,245,0-885,meiji-e,8,3.656
1,2,9,83,140,244,meiji-e,8,2.363
1,2,9,126,211,0-328,meiji-e,8,3.158
1,2,10,144,242,0-275,meiji-e,9,11.31
1,2,8,77,130,66,meiji-e,8,2.872
1,2,9,75,126,368,meiji-e,8,2.19
1,2,10,89,150,889,meiji-e,8,3.311
1,2,10,89,150,56,meiji-e,8,2.475
1,2,6,86,144,0-51,meiji-e,8,1.922
1,2,10,138,232,0-170,meiji-e,9,15.041
1,2,10,144,242,0-318,meiji-e,9,14.146
1,2,10,89,150,777,meiji-e,8,2.87
1,2,10,97,164,974,meiji-e,8,3.504
1,2,10,93,157,325,meiji-e,8,3.458
1,2,10,89,150,121,meiji-e,8,3.393
1,2,9,134,225,0-466,meiji-e,8,3.648
1,2,9,106,178,0-20,meiji-e,9,10.504
1,2,10,97,164,50,meiji-e,8,3.755
1,2,10,124,208,0-72,meiji-e,9,8.646
1,2,10,97,164,923,meiji-e,8,3.387
1,2,10,140,235,0-285,meiji-e,9,10.365
1,2,8,118,198,0-202,meiji-e,8,3.405
1,2,10,93,157,708,meiji-e,8,3.15
1,2,10,150,252,0-619,meiji-e,8,4.253
1,2,10,93,157,749,meiji-e,8,2.7
1,2,9,122,205,0-82,meiji-e,9,10.781
1,2,9,134,225,0-359,meiji-e,8,3.761
1,2,10,93,157,284,meiji-e,8,3.058
1,2,10,150,252,0-670,meiji-e,8,3.842
1,2,9,87,147,210,meiji-e,8,2.951
1,2,3,21,34,0,meiji-e,5,0.513
1,2,10,85,143,1008,meiji-e,8,2.052
1,2,10,150,252,0-618,meiji-e,8,4.529
1,2,10,93,157,453,meiji-e,8,3.286
1,2,10,97,164,110,meiji-e,8,3.904
1,2,10,124,208,0-120,meiji-e,9,8.35
1,2,8,69,116,201,meiji-e,8,2.053
1,2,10,146,245,0-556,meiji-e,8,4.185
1,2,10,77,129,193,meiji-e,8,1.57
1,2,9,134,225,0-483,meiji-e,8,4.139
1,2,10,93,157,940,meiji-e,8,3.244
1,2,6,53,89,53,meiji-e,8,1.875
1,2,9,75,126,209,meiji-e,8,2.076
1,2,8,73,123,244,meiji-e,8,2.282
1,2,10,97,164,474,meiji-e,8,3.828
1,2,10,132,221,0-497,meiji-e,9,5.894
1,2,10,150,252,0-999,meiji-e,8,4.606
1,2,10,126,212,0-46,meiji-e,9,14.09
1,2,10,138,231,0-528,meiji-e,8,3.045
1,2,8,73,123,205,meiji-e,8,2.004
1,2,9,122,205,0-106,meiji-e,9,10.403
1,2,10,81,136,672,meiji-e,8,2.104
1,2,7,67,113,58,meiji-e,8,2.265
1,2,9,79,133,296,meiji-e,8,2.538
1,2,8,110,184,0-137,meiji-e,8,2.324
1,2,10,144,242,0-375,meiji-e,9,12.802
1,2,10,97,164,635,meiji-e,8,3.015
1,2,10,97,164,654,meiji-e,8,3.521
1,2,10,150,252,0-530,meiji-e,8,4.841
1,2,6,86,144,0-43,meiji-e,8,2.121
1,2,10,146,245,0-805,meiji-e,8,4.304
1,2,9,134,225,0-338,meiji-e,8,3.891
1,2,10,142,238,0-745,meiji-e,8,3.376
1,2,10,85,143,561,meiji-e,8,2.287
1,2,10,89,150,760,meiji-e,8,2.63
1,2,7,102,171,0-74,meiji-e,8,2.47
1,2,10,144,242,0-398,meiji-e,9,13.344
1,2,10,89,150,617,meiji-e,8,2.365
1,2,10,81,136,481,meiji-e,8,1.995
1,2,9,124,208,0-189,meiji-e,9,8.698
1,2,10,140,235,0-332,meiji-e,9,10.749
1,2,10,93,157,949,meiji-e,8,2.813
1,2,10,142,238,0-825,meiji-e,8,3.319
1,2,8,114,191,0-212,meiji-e,8,2.473
1,2,10,144,242,0-482,meiji-e,9,11.118
1,2,10,132,222,0-114,meiji-e,9,13.76
1,2,5,70,117,0-26,meiji-e,8,2.125
1,2,10,97,164,579,meiji-e,8,3.828
1,2,10,144,242,0-391,meiji-e,9,13.089
1,2,10,142,238,0-728,meiji-e,8,2.995
1,2,9,75,126,176,meiji-e,8,1.971
1,2,10,150,252,0-646,meiji-e,8,4.385
1,2,10,97,164,771,meiji-e,8,4.372
1,2,8,110,184,0-249,meiji-e,8,2.399
1,2,9,87,147,218,meiji-e,8,3.086
1,2,8,118,198,0-231,meiji-e,8,3.391
1,2,10,142,238,0-776,meiji-e,8,3.039
1,2,9,87,147,442,meiji-e,8,2.947
1,2,10,120,201,0-113,meiji-e,9,7.931
1,2,10,89,150,921,meiji-e,8,2.825
1,2,10,132,222,0-98,meiji-e,9,14.085
1,2,10,122,205,0-60,meiji-e,9,11.318
1,2,10,146,245,0-692,meiji-e,8,3.43
1,2,9,128,215,0-187,meiji-e,9,11.12
1,2,10,97,164,954,meiji-e,8,4.259
1,2,10,97,164,1002,meiji-e,8,3.232
1,2,8,108,181,0-117,meiji-e,9,6.729
1,2,10,140,235,0-444,meiji-e,9,10.216
1,2,8,69,116,153,meiji-e,8,1.846
1,2,10,97,164,559,meiji-e,8,3.395
1,2,10,150,252,0-675,meiji-e,8,3.984
1,2,9,116,194,0-240,meiji-e,9,4.245
1,2,10,150,252,0-911,meiji-e,8,4.927
1,2,6,80,134,0-30,meiji-e,9,4.194
1,2,9,83,140,188,meiji-e,8,2.608
1,2,8,61,102,97,meiji-e,8,1.309
1,2,9,87,147,286,meiji-e,8,3.148
1,2,7,47,78,64,meiji-e,6,0.695
1,2,10,97,164,999,meiji-e,8,3.695
1,2,8,77,130,171,meiji-e,8,2.645
1,2,9,128,215,0-194,meiji-e,9,10.458
1,2,10,97,164,794,meiji-e,8,2.977
1,2,10,93,157,292,meiji-e,8,3.528
1,2,8,106,178,0-62,meiji-e,9,9.764
1,2,9,83,140,364,meiji-e,8,2.609
1,2,10,150,252,0-807,meiji-e,8,4.077
1,2,6,53,89,12,meiji-e,8,1.558
1,2,10,144,242,0-450,meiji-e,9,13.038
1,2,10,136,228,0-456,meiji-e,9,9.678
1,2,9,87,147,187,meiji-e,8,3.032
1,2,9,87,147,94,meiji-e,8,2.927
1,2,10,138,232,0-202,meiji-e,9,11.123
1,2,10,140,235,0-348,meiji-e,9,10.796
1,2,10,77,129,704,meiji-e,8,1.986
1,2,9,134,225,0-410,meiji-e,8,3.483
1,2,9,120,201,0-233,meiji-e,9,5.834
1,2,9,130,218,0-485,meiji-e,8,3.252
1,2,10,146,245,0-557,meiji-e,8,3.757
1,2,10,138,232,0-150,meiji-e,9,11.744
1,2,10,146,245,0-748,meiji-e,8,4.65
1,2,9,124,208,0-156,meiji-e,9,10.409
1,2,10,142,238,0-792,meiji-e,8,3.52
1,2,9,83,140,500,meiji-e,8,2.896
1,2,9,130,218,0-372,meiji-e,8,3.187
1,2,10,85,143,497,meiji-e,8,2.158
1,2,10,150,252,0-563,meiji-e,8,4.358
1,2,10,97,164,62,meiji-e,8,3.589
1,2,9,87,147,506,meiji-e,8,2.845
1,2,7,67,113,114,meiji-e,8,2.406
1,2,10,138,231,0-817,meiji-e,8,2.684
1,2,5,47,79,6,meiji-e,8,1.711
1,2,6,86,144,0-54,meiji-e,8,2.225
1,2,8,114,191,0-181,meiji-e,8,2.597
1,2,9,83,140,444,meiji-e,8,2.275
1,2,10,97,164,622,meiji-e,8,3.609
1,2,8,114,191,0-165,meiji-e,8,2.619
1,2,10,150,252,0-954,meiji-e,8,4.274
1,2,9,87,147,7,meiji-e,8,2.824
1,2,10,97,164,310,meiji-e,8,3.9
1,2,10,132,222,0-87,meiji-e,9,13.291
1,2,9,128,215,0-150,meiji-e,9,10.864
1,2,10,97,164,322,meiji-e,8,3.102
1,2,10,150,252,0-547,meiji-e,8,4.297
1,2,8,65,109,209,meiji-e,8,1.791
1,2,10,97,164,707,meiji-e,8,4.019
1,2,10,140,235,0-388,meiji-e,9,11.574
1,2,10,85,143,369,meiji-e,8,2.173
1,2,10,97,164,98,meiji-e,8,3.701
1,2,9,128,215,0-154,meiji-e,9,11.293
1,2,9,122,205,0-74,meiji-e,9,11.294
1,2,7,63,106,85,meiji-e,8,2.084
1,2,9,79,133,265,meiji-e,8,2.168
1,2,10,97,164,367,meiji-e,8,3.29
1,2,9,134,225,0-511,meiji-e,8,3.535
1,2,7,63,106,100,meiji-e,8,1.756
1,2,10,150,252,0-690,meiji-e,8,4.412
1,2,8,77,130,94,meiji-e,8,2.386
1,2,10,93,157,829,meiji-e,8,3.24
1,2,9,87,147,454,meiji-e,8,3.445
1,2,10,93,157,269,meiji-e,8,2.862
1,2,10,93,157,492,meiji-e,8,3.09
1,2,9,134,225,0-302,meiji-e,8,3.861
1,2,6,53,89,61,meiji-e,8,1.588
1,2,10,97,164,11,meiji-e,8,3.808
1,2,10,150,252,0-583,meiji-e,8,4.632
1,2,8,106,178,0-43,meiji-e,9,9.795
1,2,8,108,181,0-93,meiji-e,9,6.114
1,2,10,93,157,237,meiji-e,8,2.822
1,2,10,97,164,775,meiji-e,8,3.896
1,2,9,126,211,0-329,meiji-e,8,3.428
1,2,10,93,157,884,meiji-e,8,3.701
1,2,10,97,164,411,meiji-e,8,3.934
1,2,9,83,140,405,meiji-e,8,2.392
1,2,10,134,225,0-212,meiji-e,9,11.564
1,2,9,130,218,0-356,meiji-e,8,3.228
1,2,9,87,147,66,meiji-e,8,3.266
1,2,9,83,140,396,meiji-e,8,2.732
1,2,10,97,164,234,meiji-e,8,3.697
1,2,9,116,194,0-144,meiji-e,9,4.279
1,2,9,83,140,229,meiji-e,8,2.205
1,2,10,97,164,583,meiji-e,8,3.456
1,2,6,57,96,35,meiji-e,8,2.203
1,2,9,83,140,28,meiji-e,8,2.324
1,2,10,89,150,361,meiji-e,8,2.617
1,2,9,87,147,70,meiji-e,8,3.11
1,2,10,89,150,328,meiji-e,8,2.592
1,2,9,87,147,47,meiji-e,8,3.407
1,2,9,130,218,0-365,meiji-e,8,3.153
1,2,9,130,218,0-277,meiji-e,8,2.831
1,2,6,78,130,0-40,meiji-e,8,1.768
1,2,8,73,123,92,meiji-e,8,2.242
1,2,9,124,208,0-237,meiji-e,9,8.935
1,2,8,73,123,101,meiji-e,8,2.08
1,2,10,97,164,851,meiji-e,8,3.992
1,2,8,77,130,123,meiji-e,8,2.665
1,2,10,93,157,764,meiji-e,8,3.197
1,2,8,114,191,0-172,meiji-e,8,3.11
1,2,10,134,225,0-221,meiji-e,9,10.088
1,2,8,118,198,0-198,meiji-e,8,3.016
1,2,10,97,164,963,meiji-e,8,3.681
1,2,10,138,232,0-174,meiji-e,9,12.953
1,2,10,150,252,0-842,meiji-e,8,4.209
1,2,7,67,113,91,meiji-e,8,2.051
1,2,9,128,215,0-155,meiji-e,9,11.381
1,2,10,132,221,0-305,meiji-e,9,5.874
1,2,10,150,252,0-863,meiji-e,8,4.212
1,2,9,134,225,0-474,meiji-e,8,3.998
1,2,10,144,242,0-511,meiji-e,9,13.808
1,2,8,73,123,85,meiji-e,8,2.488
1,2,10,93,157,101,meiji-e,8,2.723
1,2,8,73,123,196,meiji-e,8,2.166
1,2,8,65,109,113,meiji-e,8,1.756
1,2,9,83,140,13,meiji-e,8,2.687
1,2,9,87,147,415,meiji-e,8,3.033
1,2,10,97,164,550,meiji-e,8,3.615
1,2,9,71,119,96,meiji-e,8,1.911
1,2,9,130,218,0-309,meiji-e,8,3.122
1,2,10,150,252,0-758,meiji-e,8,4.62
1,2,6,49,82,24,meiji-e,8,1.363
1,2,10,97,164,251,meiji-e,8,3.971
1,2,5,70,117,0-18,meiji-e,8,1.972
1,2,7,63,106,29,meiji-e,8,1.99
1,2,9,87,147,302,meiji-e,8,3.259
1,2,10,81,136,993,meiji-e,8,1.885
1,2,10,97,164,734,meiji-e,8,3.288
1,2,6,53,89,20,meiji-e,8,1.725
1,2,9,122,205,0-71,meiji-e,9,10.996
1,2,8,118,198,0-215,meiji-e,8,3.459
1,2,10,81,136,352,meiji-e,8,2.171
1,2,10,93,157,605,meiji-e,8,3.015
1,2,9,122,204,0-433,meiji-e,8,2.292
1,2,10,97,164,678,meiji-e,8,2.999
1,2,9,87,147,310,meiji-e,8,3.057
1,2,10,97,164,770,meiji-e,8,3.979
1,2,10,142,238,0-1001,meiji-e,8,3.132
1,2,10,89,150,728,meiji-e,8,2.731
1,2,8,77,130,74,meiji-e,8,2.977
1,2,10,97,164,839,meiji-e,8,4.141
1,2,6,86,144,0-42,meiji-e,8,2.606
1,2,9,118,198,0-76,meiji-e,9,10.172
1,2,10,89,150,729,meiji-e,8,2.403
1,2,9,130,218,0-316,meiji-e,8,3.728
1,2,9,87,147,131,meiji-e,8,2.773
1,2,9,124,208,0-228,meiji-e,9,9.286
1,2,9,130,218,0-437,meiji-e,8,3.019
1,2,9,79,133,73,meiji-e,8,2.08
1,2,10,97,164,979,meiji-e,8,3.189
1,2,10,146,245,0-645,meiji-e,8,4.068
1,2,10,97,164,279,meiji-e,8,3.239
1,2,10,85,143,48,meiji-e,8,2.11
1,2,10,93,157,389,meiji-e,8,2.695
1,2,10,97,164,994,meiji-e,8,3.894
1,2,9,130,218,0-325,meiji-e,8,3.214
1,2,10,132,222,0-107,meiji-e,9,12.285
1,2,10,138,231,0-816,meiji-e,8,2.779
1,2,10,97,164,631,meiji-e,8,3.53
1,2,9,124,208,0-172,meiji-e,9,8.456
1,2,10,150,252,0-522,meiji-e,8,4.838
1,2,6,86,144,0-47,meiji-e,8,2.415
1,2,7,59,99,25,meiji-e,8,1.77
1,2,8,108,181,0-100,meiji-e,9,6.18
1,2,10,89,150,585,meiji-e,8,2.353
1,2,10,97,164,610,meiji-e,8,3.202
1,2,10,97,164,878,meiji-e,8,3.733
1,2,10,138,232,0-175,meiji-e,9,15.392
1,2,10,97,164,494,meiji-e,8,3.411
1,2,10,89,150,425,meiji-e,8,2.433
1,2,9,116,194,0-176,meiji-e,9,4.989
1,2,10,150,252,0-831,meiji-e,8,5.316
1,2,9,87,147,35,meiji-e,8,2.961
1,2,7,63,106,44,meiji-e,8,2.029
1,2,10,150,252,0-847,meiji-e,8,4.275
1,2,10,93,157,540,meiji-e,8,2.874
1,2,8,92,154,0-24,meiji-e,9,5.501
1,2,8,77,130,202,meiji-e,8,2.242
1,2,8,77,130,207,meiji-e,8,2.496
1,2,7,102,171,0-91,meiji-e,8,2.48
1,2,6,49,82,57,meiji-e,8,1.572
1,2,7,59,99,104,meiji-e,8,1.746
1,2,7,63,106,116,meiji-e,8,1.955
1,2,9,118,198,0-108,meiji-e,9,8.659
1,2,8,77,130,95,meiji-e,8,2.502
1,2,9,124,208,0-213,meiji-e,9,9.834
1,2,10,138,231,0-560,meiji-e,8,3.707
1,2,8,77,130,54,meiji-e,8,2.346
1,2,10,144,242,0-474,meiji-e,9,12.552
1,2,9,83,140,477,meiji-e,8,2.665
1,2,10,134,225,0-165,meiji-e,9,11.272
1,2,9,128,215,0-242,meiji-e,9,10.728
1,2,7,67,113,82,meiji-e,8,2.378
1,2,9,128,215,0-238,meiji-e,9,10.08
1,2,9,75,126,305,meiji-e,8,1.96
1,2,9,114,190,0-448,meiji-e,8,1.873
1,2,10,146,245,0-716,meiji-e,8,3.187
1,2,10,93,157,404,meiji-e,8,3.472
1,2,10,150,252,0-634,meiji-e,8,3.773
1,2,10,97,164,599,meiji-e,8,3.956
1,2,9,83,140,380,meiji-e,8,2.438
1,2,9,114,191,0-105,meiji-e,9,8.282
1,2,10,144,242,0-390,meiji-e,9,11.568
1,2,10,138,232,0-250,meiji-e,9,15.13
1,2,10,136,228,0-360,meiji-e,9,8.774
1,2,7,63,106,12,meiji-e,8,1.898
1,2,9,87,147,15,meiji-e,8,3.514
1,2,10,93,157,509,meiji-e,8,3.302
1,2,9,122,205,0-66,meiji-e,9,12.525
1,2,10,138,232,0-183,meiji-e,9,13.279
1,2,10,85,143,496,meiji-e,8,2.501
1,2,10,97,164,410,meiji-e,8,4.371
1,2,10,142,238,0-585,meiji-e,8,3.969
1,2,10,97,164,819,meiji-e,8,2.855
1,2,10,132,222,0-102,meiji-e,9,14.115
1,2,10,126,210,0-640,meiji-e,8,2.32
1,2,10,93,157,109,meiji-e,8,2.683
1,2,10,93,157,69,meiji-e,8,3.398
1,2,10,136,228,0-361,meiji-e,9,8.958
1,2,10,97,164,627,meiji-e,8,3.428
1,2,10,140,235,0-276,meiji-e,9,10.928
1,2,9,134,225,0-358,meiji-e,8,4.281
1,2,9,87,147,418,meiji-e,8,3.405
1,2,9,134,225,0-371,meiji-e,8,3.993
1,2,10,97,164,847,meiji-e,8,4.073
1,2,9,128,215,0-222,meiji-e,9,11.933
1,2,10,134,225,0-196,meiji-e,9,11.115
1,2,9,126,211,0-424,meiji-e,8,2.705
1,2,10,126,212,0-63,meiji-e,9,13.68
1,2,10,93,157,892,meiji-e,8,3.547
1,2,10,81,136,545,meiji-e,8,2.516
1,2,10,97,164,751,meiji-e,8,3.229
1,2,10,150,252,0-978,meiji-e,8,4.449
1,2,7,67,113,67,meiji-e,8,2.19
1,2,10,144,242,0-374,meiji-e,9,12.176
1,2,8,118,198,0-147,meiji-e,8,3.41
1,2,10,136,228,0-440,meiji-e,9,9.278
1,2,6,53,89,52,meiji-e,8,1.664
1,2,10,124,208,0-104,meiji-e,9,9.446
1,2,8,73,123,37,meiji-e,8,2.258
1,2,8,77,130,90,meiji-e,8,2.413
1,2,8,77,130,230,meiji-e,8,2.577
1,2,10,146,245,0-621,meiji-e,8,4.193
1,2,8,108,181,0-77,meiji-e,9,6.665
1,2,10,97,164,846,meiji-e,8,3.994
1,2,10,134,224,0-865,meiji-e,8,2.529
1,2,10,150,252,0-874,meiji-e,8,4.256
1,2,10,89,150,153,meiji-e,8,2.466
1,2,10,146,245,0-708,meiji-e,8,4.19
1,2,9,134,225,0-462,meiji-e,8,3.989
1,2,10,97,164,763,meiji-e,8,3.745
1,2,9,126,211,0-313,meiji-e,8,2.604
1,2,9,83,140,172,meiji-e,8,2.718
1,2,10,144,242,0-306,meiji-e,9,11.555
1,2,5,43,72,20,meiji-e,8,1.565
1,2,9,79,133,313,meiji-e,8,2.283
1,2,10,97,164,207,meiji-e,8,3.782
1,2,10,97,164,650,meiji-e,8,3.221
1,2,5,47,79,18,meiji-e,8,1.66
1,2,6,68,114,0-6,meiji-e,9,5.75
1,2,10,144,242,0-399,meiji-e,9,13.818
1,2,9,87,147,103,meiji-e,8,3.6
1,2,10,93,157,948,meiji-e,8,3.105
1,2,8,73,123,117,meiji-e,8,2.354
1,2,9,116,195,0-55,meiji-e,9,12.596
1,2,10,144,242,0-359,meiji-e,9,15.296
1,2,9,114,190,0-449,meiji-e,8,1.915
1,2,9,128,215,0-218,meiji-e,9,11.081
1,2,8,118,198,0-142,meiji-e,8,3.645
1,2,10,142,238,0-664,meiji-e,8,3.214
1,2,10,93,157,797,meiji-e,8,2.632
1,2,7,102,171,0-118,meiji-e,8,2.92
1,2,9,83,140,301,meiji-e,8,2.74
1,2,8,77,130,142,meiji-e,8,2.47
1,2,10,97,164,623,meiji-e,8,4.349
1,2,9,87,147,434,meiji-e,8,3.293
1,2,10,144,242,0-438,meiji-e,9,12.962
1,2,10,146,245,0-804,meiji-e,8,3.597
1,2,9,98,164,0-16,meiji-e,8,2.447
1,2,10,146,245,0-549,meiji-e,8,4.046
1,2,10,97,164,227,meiji-e,8,3.852
1,2,9,83,140,220,meiji-e,8,2.912
1,2,8,77,130,62,meiji-e,8,2.342
1,2,10,89,150,953,meiji-e,8,2.867
1,2,10,138,232,0-190,meiji-e,9,15.024
1,2,10,144,242,0-363,meiji-e,9,13.101
1,2,8,77,130,251,meiji-e,8,3.07
1,2,9,83,140,212,meiji-e,8,2.862
1,2,9,116,194,0-177,meiji-e,9,4.611
1,2,10,85,143,560,meiji-e,8,1.988
1,2,10,97,164,266,meiji-e,8,3.914
1,2,9,134,225,0-419,meiji-e,8,3.769
1,2,10,150,252,0-1022,meiji-e,8,4.584
1,2,9,83,140,156,meiji-e,8,2.514
1,2,10,97,164,275,meiji-e,8,4.293
1,2,9,79,133,232,meiji-e,8,2.401
1,2,8,77,130,38,meiji-e,8,2.518
1,2,6,57,96,51,meiji-e,8,1.966
1,2,8,104,174,0-88,meiji-e,9,4.498
1,2,10,132,222,0-115,meiji-e,9,10.942
1,2,10,138,231,0-720,meiji-e,8,3.607
1,2,10,97,164,695,meiji-e,8,3.47
1,2,9,83,140,125,meiji-e,8,2.525
1,2,10,136,228,0-296,meiji-e,9,9.183
1,2,9,122,204,0-369,meiji-e,8,2.18
1,2,10,146,245,0-668,meiji-e,8,3.893
1,2,10,144,242,0-467,meiji-e,9,12.221
1,2,10,140,235,0-357,meiji-e,9,9.729
1,2,10,89,150,649,meiji-e,8,3.132
1,2,10,93,157,909,meiji-e,8,2.85
1,2,9,124,208,0-133,meiji-e,9,9.746
1,2,10,81,136,224,meiji-e,8,1.8
1,2,10,130,218,0-200,meiji-e,9,9.785
1,2,10,85,143,241,meiji-e,8,2.922
1,2,8,110,184,0-185,meiji-e,8,2.44
1,2,9,87,147,126,meiji-e,8,2.743
1,2,9,87,147,326,meiji-e,8,2.945
1,2,7,67,113,74,meiji-e,8,2.317
1,2,7,67,113,107,meiji-e,8,2.079
1,2,8,73,123,140,meiji-e,8,2.349
1,2,10,93,157,941,meiji-e,8,3.148
1,2,8,73,123,156,meiji-e,8,2.771
1,2,10,81,136,544,meiji-e,8,1.979
1,2,10,97,164,647,meiji-e,8,3.925
1,2,9,130,218,0-381,meiji-e,8,4.202
1,2,10,97,164,171,meiji-e,8,3.315
1,2,10,138,232,0-239,meiji-e,9,14.155
1,2,10,93,157,589,meiji-e,8,2.913
1,2,10,130,217,0-832,meiji-e,8,2.517
1,2,9,128,215,0-235,meiji-e,9,10.224
1,2,8,73,123,180,meiji-e,8,2.218
1,2,6,64,107,0-4,meiji-e,8,1.662
1,2,9,75,126,177,meiji-e,8,2.133
1,2,10,97,164,6,meiji-e,8,3.602
1,2,9,134,225,0-470,meiji-e,8,3.395
1,2,10,146,245,0-636,meiji-e,8,3.103
1,2,8,106,177,0-209,meiji-e,8,2.086
1,2,7,88,147,0-57,meiji-e,9,3.833
1,2,10,134,225,0-205,meiji-e,9,12.192
1,2,9,87,147,31,meiji-e,8,3.054
1,2,10,97,164,686,meiji-e,8,3.654
1,2,10,138,232,0-167,meiji-e,9,14.622
1,2,6,57,96,31,meiji-e,8,1.88
1,2,8,77,130,174,meiji-e,8,2.555
1,2,9,134,225,0-495,meiji-e,8,3.153
1,2,9,87,147,479,meiji-e,8,2.965
1,2,10,132,222,0-123,meiji-e,9,14.052
1,2,7,90,151,0-18,meiji-e,9,6.753
1,2,10,146,245,0-884,meiji-e,8,3.676
1,2,9,128,215,0-223,meiji-e,9,10.966
1,2,10,97,164,871,meiji-e,8,3.172
1,2,10,144,242,0-270,meiji-e,9,12.929
1,2,9,128,215,0-195,meiji-e,9,12.2
1,2,9,134,225,0-499,meiji-e,8,4.133
1,2,10,122,204,0-160,meiji-e,9,5.49
1,2,9,124,208,0-188,meiji-e,9,9.562
1,2,7,102,171,0-123,meiji-e,8,2.382
1,2,10,97,164,431,meiji-e,8,3.346
1,2,10,134,224,0-993,meiji-e,8,2.57
1,2,8,73,123,125,meiji-e,8,2.257
1,2,8,69,116,72,meiji-e,8,2.045
1,2,9,87,147,314,meiji-e,8,2.852
1,2,10,97,164,222,meiji-e,8,3.128
1,2,10,138,232,0-230,meiji-e,9,13.677
1,2,10,93,157,1020,meiji-e,8,3.062
1,2,10,144,242,0-454,meiji-e,9,15.921
1,2,9,79,133,25,meiji-e,8,2.38
1,2,8,77,130,226,meiji-e,8,2.789
1,2,9,130,218,0-373,meiji-e,8,3.213
1,2,10,89,150,456,meiji-e,8,2.758
1,2,7,55,92,48,meiji-e,8,1.393
1,2,9,87,147,503,meiji-e,8,2.931
1,2,10,93,157,765,meiji-e,8,2.698
1,2,8,114,191,0-156,meiji-e,8,2.68
1,2,9,130,218,0-493,meiji-e,8,3.428
1,2,8,114,191,0-164,meiji-e,8,2.949
1,2,10,146,245,0-796,meiji-e,8,3.897
1,2,6,80,134,0-26,meiji-e,9,4.092
1,2,10,93,157,205,meiji-e,8,3.065
1,2,10,97,164,899,meiji-e,8,3.882
1,2,7,67,113,43,meiji-e,8,2.089
1,2,8,114,191,0-189,meiji-e,8,2.697
1,2,10,97,164,567,meiji-e,8,3.593
1,2,10,146,245,0-837,meiji-e,8,3.514
1,2,10,97,164,335,meiji-e,8,3.268
1,2,10,97,164,926,meiji-e,8,3.389
1,2,9,130,218,0-284,meiji-e,8,4.219
1,2,8,69,116,24,meiji-e,8,1.847
1,2,10,97,164,379,meiji-e,8,3.345
1,2,10,146,245,0-860,meiji-e,8,4.033
1,2,8,73,123,20,meiji-e,8,2.094
1,2,10,97,164,807,meiji-e,8,4.004
1,2,10,150,252,0-655,meiji-e,8,4.405
1,2,10,132,221,0-272,meiji-e,9,5.648
1,2,9,79,133,200,meiji-e,8,2.091
1,2,9,118,198,0-92,meiji-e,9,9.373
1,2,9,134,225,0-347,meiji-e,8,3.509
1,2,9,120,201,0-200,meiji-e,9,7.035
1,2,9,87,147,155,meiji-e,8,2.959
1,2,10,97,164,330,meiji-e,8,3.247
1,2,9,104,174,0-48,meiji-e,9,4.982
1,2,10,93,157,364,meiji-e,8,2.942
1,2,10,97,164,99,meiji-e,8,3.373
1,2,10,97,164,338,meiji-e,8,3.263
1,2,10,97,164,959,meiji-e,8,3.486
1,2,9,87,147,234,meiji-e,8,3.637
1,2,4,28,45,0-1,meiji-e,5,0.528
1,2,9,128,215,0-167,meiji-e,9,11.501
1,2,10,93,157,925,meiji-e,8,2.736
1,2,9,87,147,387,meiji-e,8,3.123
1,2,9,130,218,0-436,meiji-e,8,3.522
1,2,7,94,157,0-88,meiji-e,8,1.87
1,2,10,150,252,0-882,meiji-e,8,4.04
1,2,9,83,140,365,meiji-e,8,2.623
1,2,10,150,252,0-771,meiji-e,8,4.875
1,2,10,138,232,0-222,meiji-e,9,15.505
1,2,7,67,113,34,meiji-e,8,2.273
1,2,7,67,113,118,meiji-e,8,2.111
1,2,10,142,238,0-553,meiji-e,8,3.043
1,2,9,75,126,432,meiji-e,8,1.897
1,2,10,97,164,518,meiji-e,8,3.879
1,2,10,146,245,0-957,meiji-e,8,4.878
1,2,9,116,195,0-38,meiji-e,9,12.091
1,2,9,87,147,59,meiji-e,8,3.484
1,2,6,53,89,60,meiji-e,8,1.864
1,2,9,87,147,42,meiji-e,8,3.511
1,2,10,150,252,0-707,meiji-e,8,4.063
1,2,9,134,225,0-383,meiji-e,8,3.598
1,2,10,150,252,0-943,meiji-e,8,4.184
1,2,10,144,242,0-262,meiji-e,9,15.301
1,2,10,97,164,527,meiji-e,8,3.164
1,2,8,118,198,0-175,meiji-e,8,2.948
1,2,10,138,231,0-1009,meiji-e,8,3.668
1,2,9,124,208,0-181,meiji-e,9,9.752
1,2,7,98,164,0-124,meiji-e,8,1.993
1,2,10,140,235,0-501,meiji-e,9,10.288
1,2,10,81,136,992,meiji-e,8,2.176
1,2,7,90,151,0-26,meiji-e,9,6.513
1,2,8,69,116,249,meiji-e,8,1.949
1,2,10,134,225,0-149,meiji-e,9,11.226
1,2,7,102,171,0-106,meiji-e,8,3.201
1,2,9,128,215,0-230,meiji-e,9,11.113
1,2,8,77,130,39,meiji-e,8,2.455
1,2,10,144,242,0-339,meiji-e,9,12.436
1,2,10,85,143,593,meiji-e,8,2.398
1,2,9,134,225,0-271,meiji-e,8,3.324
1,2,10,150,252,0-1014,meiji-e,8,4.106
1,2,10,136,228,0-409,meiji-e,9,9.202
1,2,9,83,140,453,meiji-e,8,3.029
